index  confidence   rules
 8567  0.911        ['15125', '14773', '14970', '15526']=>['15165']
 8568  0.911        ['15125', '14773', '14970', '15526']=>['14867', '15155']
 8569  0.911        ['15117', '14867', '14970']=>['15125', '14773', '15526']
 8570  0.911        ['15227', '14773', '14970', '15125', '15180']=>['14867', '15155']
 8571  0.911        ['15042', '15525', '14984']=>['15200']
 8572  0.911        ['15180', '15155', '14970']=>['15117', '14867']
 8573  0.911        ['15227', '15155', '14970']=>['14773', '15165']
 8574  0.911        ['15227', '15125', '15155', '15526']=>['14773', '15165']
 8575  0.911        ['15227', '14773', '15155', '15526']=>['15125', '15165']
 8576  0.911        ['15125', '15155', '14970']=>['15165', '15526']
 8577  0.911        ['15125', '15155', '14970']=>['14867', '15180']
 8578  0.910        ['15125', '14773', '15180']=>['15227', '15117']
 8579  0.910        ['15117', '15180', '15155']=>['15227', '14773', '14867']
 8580  0.910        ['15117', '15180', '15155']=>['15125', '15227', '14867']
 8581  0.910        ['15180', '14867', '15165']=>['14773']
 8582  0.910        ['15125', '15117', '15155', '14970']=>['14867', '15180']
 8583  0.910        ['15125', '15117', '15155', '14970']=>['14773', '15165', '15526']
 8584  0.910        ['15125', '14773', '15155', '14970']=>['14867', '15180']
 8585  0.910        ['15125', '15180', '14773', '14970']=>['14867', '15155']
 8586  0.910        ['15125', '14773', '15155', '14970']=>['15165', '15526']
 8587  0.910        ['15227', '15125', '14970']=>['14773', '15180', '15155', '15526']
 8588  0.910        ['14773', '14970', '15125', '15117', '15155']=>['14867', '15180']
 8589  0.910        ['15227', '14773', '15526']=>['15117']
 8590  0.910        ['15042', '15525', '15200']=>['14132', '14984']
 8591  0.910        ['14132', '14922', '15487']=>['15180', '14984', '15200']
 8592  0.910        ['15227', '15117', '14773', '15526']=>['15180', '15155', '14970']
 8593  0.910        ['15227', '15125', '15117', '15526']=>['15180', '15155', '14970']
 8594  0.910        ['15200', '15180', '15487']=>['14132']
 8595  0.910        ['15227', '15117', '15526']=>['15180', '14970']
 8596  0.910        ['15155', '14970', '15526']=>['15125', '14773', '15180']
 8597  0.910        ['15125', '15117', '14773', '15155']=>['14970']
 8598  0.910        ['15227', '14773', '15526', '15125', '15117']=>['15180', '15155', '14970']
 8599  0.910        ['15525', '14922', '15010']=>['14984', '15200']
 8600  0.910        ['15227', '15117', '14773']=>['14867', '14970']
 8601  0.910        ['15227', '15117', '14773']=>['15180', '14970', '15526']
 8602  0.910        ['15125', '14773', '14970']=>['15165']
 8603  0.910        ['15227', '15117', '14970']=>['15125', '14773', '14867', '15155']
 8604  0.910        ['15227', '15117', '15155']=>['15125', '14773', '14970', '14867']
 8605  0.910        ['15227', '14773', '15165']=>['15125', '15117']
 8606  0.910        ['15227', '15125', '14867']=>['15155', '15526']
 8607  0.910        ['15227', '15125', '14867']=>['15117', '14773', '14970']
 8608  0.910        ['15525', '15010']=>['14922']
 8609  0.910        ['15487', '14984', '14922']=>['14132']
 8610  0.910        ['15125', '15117', '15526']=>['14970']
 8611  0.910        ['14132', '15180', '14902', '15200']=>['14984']
 8612  0.910        ['14781', '15206', '14767']=>['15296']
 8613  0.910        ['14132', '15010', '15091']=>['14984', '15200']
 8614  0.910        ['14132', '15010', '15091']=>['15180', '15200']
 8615  0.910        ['14773', '15117', '14867', '14970']=>['15165', '15526']
 8616  0.910        ['15125', '15155', '14970', '15526']=>['14867', '15180']
 8617  0.910        ['14867', '15125', '15180']=>['15227', '14773']
 8618  0.910        ['15117', '15164']=>['15202']
 8619  0.910        ['15180', '15200', '15010']=>['14132', '14984']
 8620  0.910        ['15125', '14970']=>['15526']
 8621  0.910        ['15180', '14773', '15155', '14970']=>['15117', '14867', '15526']
 8622  0.910        ['14970', '15526', '15125', '15117', '15155']=>['14867', '15180']
 8623  0.910        ['15125', '15180', '14970', '15526']=>['15165']
 8624  0.910        ['15117', '15155', '14970']=>['15125', '14773', '15165']
 8625  0.910        ['14773', '14970', '15526', '15125', '15155']=>['14867', '15180']
 8626  0.910        ['15125', '15180', '14970', '15526']=>['14867', '14773', '15155']
 8627  0.910        ['15227', '14773', '14867', '14970']=>['15180']
 8628  0.910        ['15117', '14970', '15526']=>['15125', '15155']
 8629  0.910        ['15255', '15180']=>['14132']
 8630  0.910        ['15525', '14984', '15091']=>['15180', '15200']
 8631  0.910        ['15125', '15180', '14867', '15526']=>['15227', '15117', '14970']
 8632  0.910        ['15125', '15180', '14867', '15526']=>['15227', '14773', '15155']
 8633  0.910        ['15227', '14773', '15155', '14970']=>['15125', '15165', '15526']
 8634  0.910        ['14773', '14970', '15526', '15125', '15117', '15155']=>['14867', '15180']
 8635  0.910        ['15125', '15180', '14867', '15526']=>['15117', '14773', '15155', '14970']
 8636  0.910        ['14867', '15155', '14970', '15526']=>['15227', '15117']
 8637  0.910        ['15125', '15180', '15155']=>['15117', '14867', '15526']
 8638  0.910        ['15125', '15117', '15180']=>['14867', '15155', '15526']
 8639  0.910        ['14773', '14970', '15526', '15125', '15180']=>['15165']
 8640  0.910        ['14773', '15155', '15526']=>['14867']
 8641  0.910        ['15227', '15180', '14773', '14970']=>['15117', '15155']
 8642  0.910        ['15227', '15180', '14970']=>['15117']
 8643  0.910        ['14781', '15296', '14767']=>['15165']
 8644  0.910        ['15200', '15180', '14984', '14283']=>['14132', '14922']
 8645  0.910        ['15042', '15180', '15091']=>['14132', '14922', '14984', '15200']
 8646  0.910        ['15165', '15155', '15526']=>['15180', '14773']
 8647  0.910        ['15165', '15155', '15526']=>['15227', '15117']
 8648  0.910        ['15227', '14773', '14970', '15526', '15180']=>['15125', '15117', '14867']
 8649  0.910        ['15180', '15117', '14773', '14970']=>['15125', '15227', '14867', '15526']
 8650  0.910        ['15117', '15180', '14970', '15526']=>['15125', '15227', '14773', '14867']
 8651  0.910        ['15125', '15117', '15180', '14970']=>['15227', '14773', '15526', '14867']
 8652  0.909        ['15525', '15180', '15200']=>['14922', '14984']
 8653  0.909        ['15227', '14867', '15155']=>['15180']
 8654  0.909        ['15227', '15125', '14867', '15526']=>['15117', '15155', '14970']
 8655  0.909        ['15227', '14867', '15155']=>['15125', '15117', '14970', '15526']
 8656  0.909        ['15227', '14867', '15155']=>['15117', '14773', '14970', '15526']
 8657  0.909        ['15227', '15125', '14970', '15526']=>['14867', '14773', '15155']
 8658  0.909        ['15227', '15125', '15117', '14773']=>['15180', '15155', '14970']
 8659  0.909        ['15525', '15180', '15010']=>['15200']
 8660  0.909        ['15525', '14922', '14984']=>['14132', '15180']
 8661  0.909        ['15227', '15117', '15155', '15526']=>['14773', '15165']
 8662  0.909        ['15227', '15180', '14773', '14867']=>['15155', '14970']
 8663  0.909        ['15227', '15117', '15155', '15526']=>['15125', '15165']
 8664  0.909        ['15296', '14742']=>['15165', '14767']
 8665  0.909        ['15227', '14867', '14773', '15526', '15125']=>['15117', '15155', '14970']
 8666  0.909        ['15125', '14773', '14867', '14970']=>['15227', '15117', '15155', '15526']
 8667  0.909        ['15125', '14970', '15526']=>['14773', '15165']
 8668  0.909        ['14867', '14773', '15526', '15125', '15155']=>['14970']
 8669  0.909        ['15125', '14970', '15526']=>['14867', '14773', '15155']
 8670  0.909        ['14867', '14773', '15526', '15125', '15117']=>['14970']
 8671  0.909        ['14226', '14931']=>['15190']
 8672  0.909        ['15125', '15180', '15155', '15526']=>['14773', '15165']
 8673  0.909        ['14867', '15180', '14773', '15165']=>['15125', '15526']
 8674  0.909        ['15227', '15125', '15180', '14970']=>['14867', '14773', '15155']
 8675  0.909        ['15180', '14922', '15091']=>['14132', '14984', '15200']
 8676  0.909        ['14773', '15180', '15526', '15165']=>['15117']
 8677  0.909        ['15125', '15180', '15117', '14773']=>['15227', '14867', '15526']
 8678  0.909        ['15227', '15125', '15180', '15526']=>['14867', '15117', '14773']
 8679  0.909        ['15117', '14867', '14970', '15526']=>['15125', '14773', '15155']
 8680  0.909        ['15042', '15525', '14922', '14984', '15180']=>['14132', '15200']
 8681  0.909        ['15125', '15117', '14773']=>['14970']
 8682  0.909        ['15180', '14922', '14984', '14283']=>['15200']
 8683  0.909        ['15042', '15180', '15010']=>['14922', '14984']
 8684  0.909        ['15042', '15180', '15010']=>['14984', '15200']
 8685  0.909        ['15227', '15155', '14970']=>['15125', '15165']
 8686  0.909        ['15125', '15155', '14970']=>['14867', '15180', '14773']
 8687  0.909        ['15180', '15155', '14970']=>['14867', '15117', '14773']
 8688  0.909        ['15125', '15155', '14970']=>['14773', '15165', '15526']
 8689  0.909        ['15117', '15180', '15526']=>['15227', '15155', '14970']
 8690  0.909        ['15180', '15155', '14970']=>['15125', '15117', '14867']
 8691  0.909        ['15227', '15180', '14773', '15526']=>['14867', '14970']
 8692  0.909        ['15525', '15010', '14984']=>['14132', '14922']
 8693  0.909        ['15525', '15010', '14984']=>['14132', '15180', '14922']
 8694  0.909        ['15227', '14773', '15526']=>['15125', '15117']
 8695  0.909        ['15180', '15155', '15526']=>['14773', '14970']
 8696  0.909        ['15125', '15165', '14970']=>['15227', '14773']
 8697  0.909        ['15227', '15125', '14970']=>['14773', '15165']
 8698  0.909        ['15227', '15125', '14970']=>['14867', '15155']
 8699  0.909        ['15125', '15117', '14970']=>['14867', '15180']
 8700  0.909        ['15125', '14773', '15180', '14970']=>['15165']
 8701  0.909        ['15125', '15117', '15155', '14970']=>['14867', '15180', '14773']
 8702  0.909        ['15125', '14867', '14970']=>['15155']
 8703  0.909        ['15125', '14867', '14970']=>['15227', '15526']
 8704  0.909        ['15117', '14773', '14970']=>['15227', '14867']
 8705  0.909        ['15227', '15117', '15526']=>['14867', '14970']
 8706  0.909        ['15227', '15117', '15526']=>['14773', '15180', '14970']
 8707  0.909        ['15117', '14773', '14970']=>['15227', '15180', '15526']
 8708  0.909        ['15117', '14773', '14970']=>['15180', '15155', '15526']
 8709  0.909        ['15227', '15117', '15526']=>['15125', '15180', '14970']
 8710  0.909        ['15125', '15227', '15117']=>['15165']
 8711  0.909        ['15125', '15117', '14773', '14970']=>['14867', '15180']
 8712  0.909        ['15227', '15125', '15117', '15526']=>['14773', '15180', '15155', '14970']
 8713  0.909        ['15227', '15117', '14773', '15526']=>['15125', '15180', '15155', '14970']
 8714  0.909        ['15042', '14922', '14984']=>['15200']
 8715  0.909        ['15042', '14922', '14984']=>['14132']
 8716  0.909        ['14922', '15091']=>['15200']
 8717  0.909        ['15125', '14773', '14970']=>['14867', '15155']
 8718  0.909        ['15125', '14773', '14970']=>['15227', '14867', '15526']
 8719  0.909        ['15227', '15117', '14773']=>['15125', '14867', '14970']
 8720  0.909        ['15227', '15117', '14773']=>['15125', '15180', '14970', '15526']
 8721  0.909        ['15206', '15129']=>['14867']
 8722  0.909        ['15125', '15117', '15526']=>['14773', '14970']
 8723  0.909        ['15227', '15125', '14867']=>['15180', '14773']
 8724  0.909        ['15227', '15125', '14867']=>['14773', '15155', '15526']
 8725  0.909        ['15227', '14773', '14867', '15526']=>['15117', '15155']
 8726  0.909        ['15227', '15117', '14970']=>['15165', '15526']
 8727  0.909        ['15165', '15155', '14970']=>['15227', '15526']
 8728  0.909        ['15117', '15155', '14970', '15526']=>['14867', '15180']
 8729  0.909        ['15195', '14767', '15190']=>['14773']
 8730  0.909        ['15125', '14970']=>['14773', '15526']
 8731  0.908        ['15042', '14984', '15091']=>['14132', '14922', '15200']
 8732  0.908        ['15255', '14132']=>['15180']
 8733  0.908        ['15125', '15117', '15155', '15526']=>['14970']
 8734  0.908        ['15227', '15125', '14773', '15526']=>['15117', '14867']
 8735  0.908        ['15227', '15125', '14773', '15526']=>['15117', '15180']
 8736  0.908        ['15227', '15125', '14773', '15526']=>['15117', '15155', '14970']
 8737  0.908        ['15125', '15155', '14970', '15526']=>['14867', '15180', '14773']
 8738  0.908        ['15227', '15117', '14867', '15526']=>['15180', '14970']
 8739  0.908        ['14773', '14970', '15526', '15117', '15155']=>['14867', '15180']
 8740  0.908        ['14867', '15117', '14773', '14970']=>['15180', '15155', '15526']
 8741  0.908        ['15042', '15091']=>['14984', '15200']
 8742  0.908        ['15525', '14984', '15091']=>['14132', '15200']
 8743  0.908        ['15227', '15125', '14773']=>['15117', '15155']
 8744  0.908        ['15117', '14970', '15526']=>['15125', '14773', '15155']
 8745  0.908        ['15042', '14132', '15180']=>['14922']
 8746  0.908        ['15125', '15117', '14970', '15526']=>['14867', '15180']
 8747  0.908        ['15227', '14773', '14867', '14970']=>['15155', '15526']
 8748  0.908        ['15117', '15155', '14970']=>['15227', '14867', '15526']
 8749  0.908        ['15125', '15180', '14970', '15526']=>['14773', '15165']
 8750  0.908        ['14867', '15206', '15129', '14889']=>['15009', '15202']
 8751  0.908        ['15125', '15180', '14773', '15155']=>['15227', '14867', '15526']
 8752  0.908        ['14970', '15526', '15125', '15117', '15155']=>['14867', '15180', '14773']
 8753  0.908        ['15180', '14773', '15155', '14970']=>['15125', '15117', '14867', '15526']
 8754  0.908        ['15125', '15180', '14773', '15155']=>['15117', '14867', '14970', '15526']
 8755  0.908        ['15227', '15180', '14970']=>['15117', '14773']
 8756  0.908        ['15227', '15180', '14970']=>['15125', '15117']
 8757  0.908        ['15180', '15117', '14867']=>['15125', '15526']
 8758  0.908        ['14867', '15117', '15180']=>['14773', '15526']
 8759  0.908        ['14773', '15117', '15180']=>['14867', '15526']
 8760  0.908        ['14773', '15117', '15180']=>['15227', '15155']
 8761  0.908        ['14984', '15200', '14283']=>['14922']
 8762  0.908        ['15227', '15125', '14773', '14867']=>['15180', '14970']
 8763  0.908        ['15227', '15180', '14773', '14970']=>['15125', '14867']
 8764  0.908        ['15227', '15125', '14773', '14867']=>['15155', '14970', '15526']
 8765  0.908        ['14773', '14970', '15526', '15125', '15117']=>['14867', '15180']
 8766  0.908        ['15227', '15180', '14773', '14970']=>['15125', '15117', '15155']
 8767  0.908        ['14867', '15155', '14970', '15526']=>['15125', '15227', '15117']
 8768  0.908        ['15125', '15117', '15180']=>['14867', '14773', '15155', '15526']
 8769  0.908        ['15125', '15180', '15155']=>['14867', '15117', '14773', '15526']
 8770  0.908        ['15117', '14773', '15155', '14970']=>['15227', '14867', '15526']
 8771  0.908        ['14867', '15155', '14970', '15526']=>['15227', '15117', '14773']
 8772  0.908        ['14781', '15296', '14767', '15165']=>['14742']
 8773  0.908        ['15125', '15180', '14867', '15526']=>['15227', '15117', '14773', '14970']
 8774  0.908        ['15525', '15091']=>['14922', '14984']
 8775  0.908        ['15525', '15091']=>['15180', '14984']
 8776  0.908        ['15525', '15091']=>['15180', '14922']
 8777  0.908        ['15125', '15526']=>['14773']
 8778  0.908        ['15206', '15129', '15202']=>['15009', '14867']
 8779  0.908        ['15227', '15125', '14867', '15526']=>['15117', '15180']
 8780  0.908        ['15227', '15125', '14867', '15526']=>['15117', '14773', '15155', '14970']
 8781  0.908        ['15227', '14867', '15155']=>['14970', '15526', '15125', '15117', '14773']
 8782  0.908        ['15165', '15155', '15526']=>['15125', '15180']
 8783  0.908        ['15165', '15155', '15526']=>['15125', '14867']
 8784  0.908        ['15227', '15125', '15155', '14970']=>['14867', '15180']
 8785  0.908        ['15165', '15155', '15526']=>['15227', '15117', '14773']
 8786  0.908        ['15165', '15155', '15526']=>['15125', '15227', '15117']
 8787  0.908        ['14867', '14773', '15526', '15125', '15117', '15155']=>['14970']
 8788  0.908        ['15227', '15125', '14773', '15180']=>['15165']
 8789  0.908        ['14867', '14773', '15180', '15155']=>['15227']
 8790  0.908        ['15227', '14867', '14773', '15526', '15125']=>['15117', '15180']
 8791  0.908        ['14867', '15125', '14773', '15180']=>['15227', '15117', '15526']
 8792  0.908        ['15227', '15125', '14773', '15180']=>['15117', '14867', '15526']
 8793  0.908        ['15227', '14773', '15117', '14867']=>['15165']
 8794  0.908        ['14867', '14773', '15526', '15125', '15180']=>['15165']
 8795  0.908        ['15227', '15117', '15155', '15526']=>['15125', '14773', '15165']
 8796  0.908        ['15227', '14773', '14970', '15125', '15155']=>['14867', '15180']
 8797  0.908        ['15227', '15180', '14773', '14867']=>['15125', '15155', '14970']
 8798  0.908        ['15227', '14773', '15155']=>['15165']
 8799  0.908        ['15125', '15180', '15117', '14773']=>['15165', '15526']
 8800  0.908        ['15180', '14773', '15526', '15165']=>['15125', '15117']
 8801  0.908        ['14867', '14773', '15180', '15165']=>['15155']
 8802  0.908        ['15125', '15180', '14773']=>['15155', '14970', '15526']
 8803  0.908        ['15042', '15525', '15200']=>['15180', '14922', '14984']
 8804  0.908        ['15227', '15125', '15180']=>['14867', '14970', '15526']
 8805  0.908        ['15227', '15180', '14773', '15526']=>['15117', '15155', '14970']
 8806  0.908        ['15117', '15180', '15526']=>['15227', '14773', '15155', '14970']
 8807  0.908        ['15227', '15125', '15180']=>['15117', '15155', '14970', '15526']
 8808  0.908        ['15117', '15180', '15526']=>['15125', '15227', '15155', '14970']
 8809  0.908        ['15125', '15155', '14970']=>['15227', '15117', '15180', '15526']
 8810  0.908        ['14922', '14984', '15487']=>['14132', '15180']
 8811  0.908        ['15227', '15155', '14970']=>['15125', '14773', '15165']
 8812  0.908        ['15180', '15155', '14970']=>['15125', '14773', '15117', '14867']
 8813  0.908        ['14132', '15180', '14922']=>['14984']
 8814  0.908        ['15180', '15155', '15526']=>['15125', '14773']
 8815  0.908        ['14132', '15180', '15487']=>['14984', '15200']
 8816  0.908        ['15227', '14773', '14970', '15526']=>['15117', '15180']
 8817  0.908        ['15125', '15117', '14970']=>['14867', '15180', '14773']
 8818  0.908        ['15227', '15125', '14970']=>['14867', '14773', '15155']
 8819  0.908        ['15125', '15155', '15526']=>['14970']
 8820  0.907        ['15125', '15180', '14773', '14970']=>['15227', '14867', '15526']
 8821  0.907        ['15125', '15180', '14773', '14970']=>['15227', '15117', '15155', '15526']
 8822  0.907        ['15125', '14773', '15155', '14970']=>['15227', '15117', '15180', '15526']
 8823  0.907        ['15125', '14773', '15117', '14867']=>['14970']
 8824  0.907        ['15125', '14867', '14970']=>['14773', '15155']
 8825  0.907        ['15155', '14970', '15526']=>['15227', '15117']
 8826  0.907        ['15125', '14867', '14970']=>['15227', '14773', '15526']
 8827  0.907        ['15117', '14773', '14970']=>['15125', '15227', '14867']
 8828  0.907        ['15117', '14773', '14970']=>['15125', '15227', '15180', '15526']
 8829  0.907        ['15227', '15117', '15526']=>['15125', '14773', '15180', '14970']
 8830  0.907        ['15117', '14773', '14970']=>['15125', '15180', '15155', '15526']
 8831  0.907        ['15206', '15129', '14889']=>['15202']
 8832  0.907        ['15227', '15125', '15117']=>['14773', '15165']
 8833  0.907        ['15227', '15125', '15117']=>['15180', '15155', '15526']
 8834  0.907        ['14197', '14931', '14902']=>['15190']
 8835  0.907        ['14922', '15091']=>['14132', '15180']
 8836  0.907        ['15180', '14994', '14922']=>['14984']
 8837  0.907        ['15117', '15319', '15009']=>['14867']
 8838  0.907        ['15195', '15084', '14773', '14767']=>['14922']
 8839  0.907        ['15180', '15091', '15010']=>['14132', '15200']
 8840  0.907        ['15042', '15091']=>['14922', '14984']
 8841  0.907        ['14132', '15180', '15200']=>['14922', '14984']
 8842  0.907        ['15525', '15180', '14922']=>['14984']
 8843  0.907        ['15227', '14773', '14867', '15526']=>['15125', '15117', '15155']
 8844  0.907        ['15125', '15117', '15155', '15526']=>['14773', '14970']
 8845  0.907        ['14773', '14867', '15155', '15526']=>['15117']
 8846  0.907        ['15227', '15117', '14970']=>['15125', '15165', '15526']
 8847  0.907        ['15227', '15117', '14970']=>['14773', '15165', '15526']
 8848  0.907        ['15042', '14922', '15200']=>['14132', '14984']
 8849  0.907        ['15129', '15202', '14889']=>['15206', '15009']
 8850  0.907        ['15227', '14773', '15526', '15125', '15180']=>['15165']
 8851  0.907        ['15180', '15117', '14773', '15526']=>['15165', '14970']
 8852  0.907        ['15165', '15155', '14970']=>['15125', '15227', '15526']
 8853  0.907        ['15227', '15117', '15180']=>['14867', '14970', '15526']
 8854  0.907        ['15125', '15117', '15180', '15526']=>['15165', '14970']
 8855  0.907        ['15165', '15155', '14970']=>['15227', '14773', '15526']
 8856  0.907        ['15180', '15117', '14773', '15526']=>['14867', '15155', '14970']
 8857  0.907        ['14867', '14773', '15155', '14970']=>['15117', '15180', '15526']
 8858  0.907        ['15117', '15155', '14970', '15526']=>['14867', '15180', '14773']
 8859  0.907        ['15125', '15117', '15180', '15526']=>['14867', '15155', '14970']
 8860  0.907        ['15117', '15155', '14970', '15526']=>['15125', '15180', '14867']
 8861  0.907        ['15117', '14970', '15526']=>['15180']
 8862  0.907        ['15042', '14132', '15091']=>['15180', '14922', '15200']
 8863  0.907        ['14132', '15010', '15091']=>['15180', '14984', '15200']
 8864  0.907        ['15227', '15117', '14867', '15526']=>['14773', '15180', '14970']
 8865  0.907        ['14867', '15117', '14773', '14970']=>['15227', '15180', '15526']
 8866  0.907        ['14773', '15117', '14867', '14970']=>['15125', '15165', '15526']
 8867  0.907        ['14773', '15526', '15125', '15117', '15180']=>['15165', '14970']
 8868  0.907        ['15227', '15117', '14867', '15526']=>['15125', '15180', '14970']
 8869  0.907        ['14773', '15526', '15125', '15117', '15180']=>['14867', '15155', '14970']
 8870  0.907        ['14773', '14970', '15526', '15117', '15155']=>['15125', '15180', '14867']
 8871  0.907        ['14773', '15117', '14867', '14970']=>['15125', '15180', '15155', '15526']
 8872  0.907        ['15227', '14970', '15526']=>['15117']
 8873  0.907        ['15117', '15165']=>['15155']
 8874  0.907        ['15117', '15165']=>['14773', '14970', '15526']
 8875  0.907        ['15227', '14773', '14970', '14867']=>['15125', '15180']
 8876  0.907        ['15227', '14773', '14867', '14970']=>['15125', '15155', '15526']
 8877  0.907        ['15125', '15117', '14970', '15526']=>['14867', '15180', '14773']
 8878  0.907        ['15117', '15155', '14970']=>['15165', '15526']
 8879  0.907        ['15117', '15155', '14970']=>['15125', '15227', '14867', '15526']
 8880  0.907        ['15117', '15155', '14970']=>['15227', '14773', '15526', '14867']
 8881  0.907        ['15227', '15188', '14288']=>['14364']
 8882  0.907        ['15227', '15180', '14970']=>['15125', '15117', '14773']
 8883  0.907        ['15180', '15117', '14773']=>['15125', '15227', '15155']
 8884  0.907        ['15180', '15117', '14867']=>['15125', '14773', '15526']
 8885  0.907        ['15180', '15117', '14773']=>['15125', '14867', '15526']
 8886  0.907        ['14773', '15155', '14970']=>['15227', '15117']
 8887  0.907        ['15117', '14773', '15155', '14970']=>['15165', '15526']
 8888  0.907        ['15125', '15117', '15180']=>['15227', '14867', '15526']
 8889  0.907        ['15117', '14773', '15155', '14970']=>['15125', '15227', '14867', '15526']
 8890  0.907        ['14867', '15155', '14970', '15526']=>['15125', '15227', '15117', '14773']
 8891  0.907        ['15042', '15525']=>['14132', '15180']
 8892  0.907        ['14132', '15091']=>['14984']
 8893  0.907        ['15125', '15180', '14867', '15526']=>['15165']
 8894  0.907        ['15227', '14773', '15155', '14970']=>['14867', '15180']
 8895  0.907        ['15206', '15129', '15202']=>['14867', '14889']
 8896  0.907        ['15227', '15125', '15117', '14773']=>['15165', '15526']
 8897  0.907        ['15227', '14867', '15155']=>['15125', '15180']
 8898  0.907        ['15117', '15180', '14970']=>['14867', '15155']
 8899  0.907        ['15227', '14867', '15155']=>['15180', '14773']
 8900  0.907        ['15227', '15125', '14867', '15526']=>['14773', '15117', '15180']
 8901  0.906        ['15165', '15155', '15526']=>['15125', '14773', '15180']
 8902  0.906        ['15165', '15155', '15526']=>['15125', '14773', '14867']
 8903  0.906        ['15165', '15155', '15526']=>['15125', '15227', '15117', '14773']
 8904  0.906        ['15227', '15125', '15155', '14970']=>['14867', '15180', '14773']
 8905  0.906        ['14781', '15165']=>['14767']
 8906  0.906        ['15009', '15129', '15319']=>['14867']
 8907  0.906        ['15525', '15010', '14984']=>['15200']
 8908  0.906        ['15227', '15155', '15526']=>['15117', '15180', '14970']
 8909  0.906        ['14132', '15525', '15180']=>['14984']
 8910  0.906        ['15042', '15200']=>['15180']
 8911  0.906        ['14867', '15180', '14773', '15155']=>['15117', '14970']
 8912  0.906        ['15227', '15125', '14773', '15180']=>['14867', '15155']
 8913  0.906        ['14867', '15180', '14773', '15155']=>['15125', '15227']
 8914  0.906        ['14867', '15125', '14773', '15180']=>['15227', '15155']
 8915  0.906        ['15227', '15180', '14773', '14867']=>['15117', '15155']
 8916  0.906        ['15227', '15117', '14773', '14867']=>['15180', '15155']
 8917  0.906        ['15227', '14773', '15117', '14867']=>['15125', '15165']
 8918  0.906        ['15117', '14867', '14970', '15526']=>['15180']
 8919  0.906        ['14132', '15525', '15180', '15010']=>['14922', '15200']
 8920  0.906        ['15180', '14773', '15155', '15526']=>['15227', '15117', '14970']
 8921  0.906        ['15227', '14773', '15155']=>['15117', '15180', '14970', '15526']
 8922  0.906        ['14922', '15200', '15010']=>['14132', '14984']
 8923  0.906        ['15227', '15125', '15117', '14970']=>['14867', '15180']
 8924  0.906        ['15227', '15117', '14773', '14970']=>['14867', '15180']
 8925  0.906        ['15125', '15180', '15117', '14773']=>['15165', '14970']
 8926  0.906        ['15125', '15180', '15117', '14773']=>['14867', '15155', '14970']
 8927  0.906        ['15125', '15155', '15526']=>['14773', '14970']
 8928  0.906        ['15125', '14773', '14867', '15155']=>['14970']
 8929  0.906        ['15227', '15125', '15180']=>['15117', '14867']
 8930  0.906        ['15125', '15155', '14970']=>['15227', '15117', '14867']
 8931  0.906        ['15227', '15180', '14773', '15526']=>['15125', '14867', '14970']
 8932  0.906        ['15227', '15125', '15180']=>['14867', '14773', '14970', '15526']
 8933  0.906        ['15227', '15180', '14773', '15526']=>['15125', '15117', '15155', '14970']
 8934  0.906        ['15227', '15125', '15180']=>['14970', '15526', '15117', '14773', '15155']
 8935  0.906        ['15117', '15180', '15526']=>['15227', '14970', '15125', '14773', '15155']
 8936  0.906        ['15125', '15155', '14970']=>['15227', '15180', '15526', '15117', '14773']
 8937  0.906        ['15227', '14773', '14970', '15526']=>['15125', '15117', '15180']
 8938  0.906        ['15227', '14773', '14970', '15125', '15117']=>['14867', '15180']
 8939  0.906        ['14132', '14984', '14994']=>['14922']
 8940  0.906        ['14825', '15525']=>['15180']
 8941  0.906        ['15155', '14970', '15526']=>['15227', '15117', '14773']
 8942  0.906        ['15155', '14970', '15526']=>['15125', '15227', '15117']
 8943  0.906        ['15125', '14773', '15155', '14970']=>['15227', '15117', '14867']
 8944  0.906        ['15117', '14773', '14970']=>['15125', '15165']
 8945  0.906        ['14867', '14773', '15125', '15117', '15155']=>['14970']
 8946  0.906        ['15117', '14773', '14970']=>['15125', '14867', '15155']
 8947  0.906        ['14867', '15155', '15165']=>['15526']
 8948  0.906        ['15227', '15125', '15117']=>['14867', '15155', '15526']
 8949  0.906        ['15227', '15125', '15117']=>['14773', '15180', '15155', '15526']
 8950  0.906        ['15117', '15155', '15526']=>['14867', '14773']
 8951  0.906        ['15125', '14773', '14970']=>['15227', '15117', '15155', '15526']
 8952  0.906        ['15042', '15091']=>['15180', '14984']
 8953  0.906        ['15042', '15091']=>['14132', '14984']
 8954  0.906        ['15180', '14867', '15155', '15526']=>['15227']
 8955  0.906        ['15180', '14867', '15155', '15526']=>['15117', '14970']
 8956  0.906        ['15487', '14922']=>['14984']
 8957  0.906        ['15227', '15165', '14867']=>['14773', '14970']
 8958  0.906        ['15125', '15117', '14867', '15526']=>['14970']
 8959  0.906        ['15125', '15180', '14970']=>['15227', '14867']
 8960  0.906        ['15125', '15180', '14970']=>['15227', '15117', '15155']
 8961  0.906        ['15125', '15180', '14970']=>['15117', '14867', '15526']
 8962  0.906        ['15227', '14773', '14867', '15526']=>['15155', '14970']
 8963  0.906        ['15227', '15125', '14773', '14970']=>['15165', '15526']
 8964  0.906        ['15227', '14773', '15165']=>['15125', '14970', '15526']
 8965  0.906        ['14867', '15155', '14970']=>['15117']
